timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-04-30 08:14:11,Phase 2,00:54,0.40333,0.4327,0.3348,0.17556,0.08395
2025-04-30 08:14:12,Phase 2,00:55,0.28296,0.20196,0.47196,-0.09401,-0.02833
2025-04-30 08:14:13,Phase 2,00:56,0.28296,0.20196,0.47196,0.01894,-0.00623
2025-04-30 08:14:14,Phase 2,00:57,0.3991,0.35965,0.49115,-0.03738,-0.001
2025-04-30 08:14:15,Phase 2,00:58,0.3991,0.35965,0.49115,-0.03569,0.00617
2025-04-30 08:14:16,Phase 2,00:59,0.25504,0.27395,0.21091,-0.02132,-0.00987
2025-04-30 08:14:17,Phase 2,01:00,0.25504,0.27395,0.21091,-0.00584,0.01165
2025-04-30 08:14:18,Phase 2,01:01,0.25504,0.27395,0.21091,0.00014,-5e-05
2025-04-30 08:14:19,Phase 2,01:02,0.14594,0.16485,0.10182,0.00141,0.00549
2025-04-30 08:14:20,Phase 2,01:03,0.14594,0.16485,0.10182,-0.0079,-0.00296
2025-04-30 08:14:21,Phase 2,01:04,0.14594,0.16485,0.10182,0.00239,0.0
2025-04-30 08:14:22,Phase 2,01:05,0.11539,0.16485,0.0,-0.01102,-0.00545
2025-04-30 08:14:23,Phase 2,01:06,0.11539,0.16485,0.0,0.09112,0.04604
2025-04-30 08:14:24,Phase 2,01:07,0.15195,0.17148,0.1064,-0.00224,-0.01252
2025-04-30 08:14:25,Phase 2,01:08,0.15195,0.17148,0.1064,0.05589,0.04129
2025-04-30 08:14:26,Phase 2,01:09,0.15195,0.17148,0.1064,-0.00111,-0.0083
2025-04-30 08:14:27,Phase 2,01:10,0.12073,0.10182,0.16485,-0.00126,0.00144
2025-04-30 08:14:28,Phase 2,01:11,0.12073,0.10182,0.16485,-0.04151,0.00312
2025-04-30 08:14:29,Phase 2,01:12,0.11539,0.16485,0.0,-0.01118,-0.01258
2025-04-30 08:14:30,Phase 2,01:13,0.11539,0.16485,0.0,0.05852,-0.00014
2025-04-30 08:14:31,Phase 2,01:14,0.11539,0.16485,0.0,-0.0161,-0.00485
2025-04-30 08:14:32,Phase 2,01:15,0.07448,0.1064,0.0,0.0,0.0
2025-04-30 08:14:33,Phase 2,01:16,0.07448,0.1064,0.0,0.0,0.0
2025-04-30 08:14:34,Phase 2,01:17,0.0,0.0,0.0,-0.00633,0.0
2025-04-30 08:14:35,Phase 2,01:18,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:14:36,Phase 2,01:19,0.0,0.0,0.0,0.00384,0.00198
2025-04-30 08:14:37,Phase 2,01:20,0.0,0.0,0.0,-0.01339,0.00244
2025-04-30 08:14:38,Phase 2,01:21,0.0,0.0,0.0,0.00824,-0.00058
2025-04-30 08:14:39,Phase 2,01:22,0.0,0.0,0.0,0.00278,0.00369
2025-04-30 08:14:40,Phase 2,01:23,0.0,0.0,0.0,-0.00153,0.0
2025-04-30 08:14:41,Phase 2,01:24,0.0,0.0,0.0,-0.00255,0.0
2025-04-30 08:14:42,Phase 2,01:25,0.07127,0.10182,0.0,-0.06264,0.0
2025-04-30 08:14:43,Phase 2,01:26,0.07127,0.10182,0.0,-0.00655,0.0
2025-04-30 08:14:44,Phase 2,01:27,0.14137,0.20196,0.0,0.0,0.0
2025-04-30 08:14:45,Phase 2,01:28,0.14137,0.20196,0.0,0.00019,0.0
2025-04-30 08:14:46,Phase 2,01:29,0.14137,0.20196,0.0,-0.00684,0.00189
2025-04-30 08:14:47,Phase 2,01:30,0.0,0.0,0.0,0.01357,-0.00231
2025-04-30 08:14:49,Phase 2,01:31,0.0,0.0,0.0,0.00028,0.0
2025-04-30 08:14:50,Phase 2,01:32,0.0,0.0,0.0,-0.00867,0.00101
2025-04-30 08:14:51,Phase 2,01:33,0.0,0.0,0.0,-0.00041,-0.00012
2025-04-30 08:14:52,Phase 2,01:34,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:14:53,Phase 2,01:35,0.0,0.0,0.0,-0.02584,-0.02022
2025-04-30 08:14:54,Phase 2,01:36,0.0,0.0,0.0,-0.00951,-0.01781
2025-04-30 08:14:55,Phase 2,01:37,0.0,0.0,0.0,0.00107,2e-05
2025-04-30 08:14:56,Phase 2,01:38,0.0,0.0,0.0,0.05391,0.0551
2025-04-30 08:14:57,Phase 2,01:39,0.0,0.0,0.0,0.01139,0.01009
2025-04-30 08:14:58,Phase 2,01:40,0.22356,0.20196,0.27395,0.00098,-0.00013
2025-04-30 08:14:59,Phase 2,01:41,0.22356,0.20196,0.27395,-0.00369,-0.01719
2025-04-30 08:15:00,Phase 2,01:42,0.0,0.0,0.0,0.00813,0.00995
2025-04-30 08:15:01,Phase 2,01:43,0.0,0.0,0.0,0.01434,0.0116
2025-04-30 08:15:02,Phase 2,01:44,0.1064,0.1064,0.1064,-0.1611,-0.03771
2025-04-30 08:15:03,Phase 2,01:45,0.1064,0.1064,0.1064,-0.04572,0.03519
2025-04-30 08:15:04,Phase 2,01:46,0.1064,0.1064,0.1064,-0.00255,0.00581
2025-04-30 08:15:05,Phase 2,01:47,0.20196,0.20196,0.20196,0.0,-0.00032
2025-04-30 08:15:06,Phase 2,01:48,0.20196,0.20196,0.20196,0.0,-0.00031
2025-04-30 08:15:07,Phase 2,01:49,0.20196,0.20196,0.20196,0.08846,-0.07188
2025-04-30 08:15:08,Phase 2,01:50,0.10182,0.10182,0.10182,0.21623,0.03594
2025-04-30 08:15:09,Phase 2,01:51,0.10182,0.10182,0.10182,0.00111,0.0001
2025-04-30 08:15:10,Phase 2,01:52,0.52309,0.52802,0.51157,-0.01407,-0.00934
2025-04-30 08:15:11,Phase 2,01:53,0.52309,0.52802,0.51157,-0.01649,0.02036
2025-04-30 08:15:12,Phase 2,01:54,0.52309,0.52802,0.51157,-0.00321,0.0054
2025-04-30 08:15:13,Phase 2,01:55,0.13186,0.10182,0.20196,0.00094,-0.00046
2025-04-30 08:15:14,Phase 2,01:56,0.13186,0.10182,0.20196,-0.00077,-0.00146
2025-04-30 08:15:15,Phase 2,01:57,0.32387,0.30853,0.35965,-0.03935,0.0043
2025-04-30 08:15:16,Phase 2,01:58,0.32387,0.30853,0.35965,0.00298,0.00085
2025-04-30 08:15:17,Phase 2,01:59,0.12003,0.30853,0.0,-0.029,-0.01375
2025-04-30 08:15:18,Phase 2,02:00,0.12003,0.17148,0.0,0.08862,0.02916
2025-04-30 08:15:19,Phase 2,02:01,0.12003,0.17148,0.0,-0.00093,0.00042
2025-04-30 08:15:20,Phase 2,02:02,0.07127,0.10182,0.0,0.00176,0.00211
2025-04-30 08:15:21,Phase 2,02:03,0.07127,0.10182,0.0,0.0,-0.00032
2025-04-30 08:15:22,Phase 2,02:04,0.0,0.0,0.0,0.00224,-0.00182
2025-04-30 08:15:23,Phase 2,02:05,0.0,0.0,0.0,-0.0013,-0.00106
2025-04-30 08:15:24,Phase 2,02:06,0.0,0.0,0.0,-0.00174,-0.00519
2025-04-30 08:15:25,Phase 2,02:07,0.03192,0.0,0.1064,-0.00014,0.0
2025-04-30 08:15:26,Phase 2,02:08,0.03192,0.0,0.1064,-0.01789,-0.00616
2025-04-30 08:15:27,Phase 2,02:09,0.03192,0.0,0.1064,-0.01748,0.0
2025-04-30 08:15:28,Phase 2,02:10,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:15:29,Phase 2,02:11,0.0,0.0,0.0,-0.02009,0.0059
2025-04-30 08:15:30,Phase 2,02:12,0.0,0.0,0.0,0.01031,-0.01153
2025-04-30 08:15:31,Phase 2,02:13,0.0,0.0,0.0,-0.00054,-0.00748
2025-04-30 08:15:33,Phase 2,02:14,0.1064,0.1064,0.0,-0.00042,0.0
2025-04-30 08:15:34,Phase 2,02:15,0.1064,0.1064,0.1064,0.0,0.0
2025-04-30 08:15:35,Phase 2,02:16,0.1064,0.1064,0.1064,0.00578,-0.00457
2025-04-30 08:15:36,Phase 2,02:17,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:15:37,Phase 2,02:18,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:15:38,Phase 2,02:19,0.0,0.0,0.0,-0.03061,0.02395
2025-04-30 08:15:39,Phase 2,02:20,0.10182,0.10182,0.10182,-0.02832,0.02965
2025-04-30 08:15:40,Phase 2,02:21,0.10182,0.10182,0.10182,0.00877,0.00215
2025-04-30 08:15:41,Phase 2,02:22,0.17956,0.21091,0.1064,0.0003,-0.00011
2025-04-30 08:15:42,Phase 2,02:23,0.17956,0.21091,0.1064,0.02117,-0.00337
2025-04-30 08:15:43,Phase 2,02:24,0.17956,0.21091,0.1064,0.03882,0.0043
2025-04-30 08:15:44,Phase 2,02:25,0.0,0.0,0.0,0.00478,0.00218
2025-04-30 08:15:45,Phase 2,02:26,0.0,0.0,0.0,-0.00449,-0.00371
2025-04-30 08:15:46,Phase 2,02:27,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:15:47,Phase 2,02:28,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:15:48,Phase 2,02:29,0.0,0.0,0.0,0.00012,0.00016
2025-04-30 08:15:49,Phase 2,02:30,0.0,0.0,0.0,0.00068,0.00015
2025-04-30 08:15:50,Phase 2,02:31,0.0,0.0,0.0,0.04549,0.00124
2025-04-30 08:15:51,Phase 2,02:32,0.07127,0.10182,0.0,-0.02455,-0.00733
2025-04-30 08:15:52,Phase 2,02:33,0.07127,0.10182,0.0,0.00201,-0.00109
2025-04-30 08:15:53,Phase 2,02:34,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 08:15:54,Phase 2,02:35,0.14137,0.20196,0.0,0.00337,-0.00523
2025-04-30 08:15:55,Phase 2,02:36,0.14137,0.20196,0.0,-0.00486,0.0004
2025-04-30 08:15:56,Phase 2,02:37,0.0,0.0,0.0,0.01671,0.00867
2025-04-30 08:15:57,Phase 2,02:38,0.0,0.0,0.0,0.00345,0.00483
2025-04-30 08:15:58,Phase 2,02:39,0.0,0.0,0.0,-0.00571,0.00015
2025-04-30 08:15:59,Phase 2,02:40,0.11539,0.16485,0.0,-0.00859,-0.00497
2025-04-30 08:16:00,Phase 2,02:41,0.11539,0.16485,0.0,-0.00823,0.00047
2025-04-30 08:16:01,Phase 2,02:42,0.17901,0.21209,0.10182,0.00085,-0.00273
2025-04-30 08:16:02,Phase 2,02:43,0.17901,0.21209,0.10182,0.01437,-0.00146
2025-04-30 08:16:03,Phase 2,02:44,0.17901,0.21209,0.10182,0.00157,-0.0024
2025-04-30 08:16:04,Phase 2,02:45,0.0,0.0,0.0,0.00489,-0.00045
2025-04-30 08:16:05,Phase 2,02:46,0.0,0.0,0.0,0.05018,-0.00877
2025-04-30 08:16:06,Phase 2,02:47,0.17192,0.20196,0.10182,-0.06183,-0.03196
2025-04-30 08:16:07,Phase 2,02:48,0.17192,0.20196,0.10182,0.0011,0.00031
2025-04-30 08:16:08,Phase 2,02:49,0.17192,0.20196,0.10182,-0.17524,-0.09127
2025-04-30 08:16:09,Phase 2,02:50,0.10182,0.10182,0.10182,0.01617,-0.0026
2025-04-30 08:16:10,Phase 2,02:51,0.10182,0.10182,0.10182,0.01325,-0.00146
2025-04-30 08:16:11,Phase 2,02:52,0.07448,0.1064,0.0,0.0,0.0
2025-04-30 08:16:12,Phase 2,02:53,0.07448,0.1064,0.0,0.0,0.0
2025-04-30 08:16:14,Phase 2,02:54,0.07448,0.1064,0.0,0.03719,-0.00094
2025-04-30 08:16:15,Phase 2,02:55,0.0,0.0,0.0,0.04725,0.01208
2025-04-30 08:16:16,Phase 2,02:56,0.0,0.0,0.0,0.01015,0.01156
2025-04-30 08:16:17,Phase 2,02:57,0.0,0.0,0.0,0.00183,0.00187
2025-04-30 08:16:18,Phase 2,02:58,0.0,0.0,0.0,-0.00073,0.00223
2025-04-30 08:16:19,Phase 2,02:59,0.0,0.0,0.0,0.00029,0.0
2025-04-30 08:16:20,Phase 2,03:00,0.0,0.0,0.0,0.00014,0.00015
2025-04-30 08:16:21,Phase 2,03:01,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:22,Phase 2,03:02,0.0,0.0,0.0,-0.0012,-0.00142
2025-04-30 08:16:23,Phase 2,03:03,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:24,Phase 2,03:04,0.0,0.0,0.0,-0.0096,-0.00421
2025-04-30 08:16:25,Phase 2,03:05,0.0,0.0,0.0,-0.00071,0.00015
2025-04-30 08:16:26,Phase 2,03:06,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:27,Phase 2,03:07,0.0,0.0,0.0,-0.02808,0.00036
2025-04-30 08:16:28,Phase 2,03:08,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:29,Phase 2,03:09,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:30,Phase 2,03:10,0.0,0.0,0.0,-0.02972,0.00366
2025-04-30 08:16:31,Phase 2,03:11,0.0,0.0,0.0,-0.00014,-0.00032
2025-04-30 08:16:32,Phase 2,03:12,0.0,0.0,0.0,0.00044,0.0
2025-04-30 08:16:33,Phase 2,03:13,0.0,0.0,0.0,-0.00091,-0.00038
2025-04-30 08:16:34,Phase 2,03:14,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:35,Phase 2,03:15,0.0,0.0,0.0,0.00061,-0.00011
2025-04-30 08:16:36,Phase 2,03:16,0.0,0.0,0.0,0.00014,0.0
2025-04-30 08:16:37,Phase 2,03:17,0.13775,0.1064,0.21091,0.00111,-0.00542
2025-04-30 08:16:38,Phase 2,03:18,0.13775,0.1064,0.21091,-0.06898,0.01421
2025-04-30 08:16:39,Phase 2,03:19,0.13775,0.1064,0.21091,0.04084,-0.0339
2025-04-30 08:16:40,Phase 2,03:20,0.2337,0.26321,0.16485,0.07116,-0.01537
2025-04-30 08:16:41,Phase 2,03:21,0.2337,0.26321,0.16485,0.0,0.0
2025-04-30 08:16:42,Phase 2,03:22,0.07448,0.1064,0.0,0.01111,0.01107
2025-04-30 08:16:43,Phase 2,03:23,0.07448,0.1064,0.0,0.0,-0.00065
2025-04-30 08:16:44,Phase 2,03:24,0.07448,0.1064,0.0,0.0,0.00015
2025-04-30 08:16:45,Phase 2,03:25,0.07127,0.10182,0.0,0.0,0.0
2025-04-30 08:16:46,Phase 2,03:26,0.07127,0.10182,0.0,0.0,0.00146
2025-04-30 08:16:47,Phase 2,03:27,0.0,0.0,0.0,0.0032,-0.00612
2025-04-30 08:16:48,Phase 2,03:28,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:49,Phase 2,03:29,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:50,Phase 2,03:30,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:16:51,Phase 2,03:31,0.0,0.0,0.0,-0.00021,0.0
2025-04-30 08:16:52,Phase 2,03:32,0.10182,0.10182,0.10182,-0.005,0.00072
2025-04-30 08:16:53,Phase 2,03:33,0.10182,0.10182,0.10182,-0.00819,-0.01198
2025-04-30 08:16:54,Phase 2,03:34,0.10182,0.10182,0.10182,0.0,0.0
2025-04-30 08:16:55,Phase 2,03:35,0.28637,0.32254,0.20196,0.00279,0.00639
2025-04-30 08:16:56,Phase 2,03:36,0.28637,0.32254,0.20196,-0.00042,-0.00031
2025-04-30 08:16:57,Phase 2,03:37,0.0,0.0,0.0,-0.00275,-0.00256
2025-04-30 08:16:58,Phase 2,03:38,0.0,0.0,0.0,-0.00458,-0.00077
2025-04-30 08:17:00,Phase 2,03:39,0.0,0.0,0.0,0.0,0.0
2025-04-30 08:17:01,Phase 2,03:40,0.0,0.0,0.0,0.00021,-0.00058
2025-04-30 08:17:02,Phase 2,03:41,0.0,0.0,0.0,-0.00765,-0.00463
2025-04-30 08:17:03,Phase 2,03:42,0.0,0.0,0.0,-0.08019,-0.00405
2025-04-30 08:17:04,Phase 2,03:43,0.0,0.0,0.0,0.01267,-0.00086
2025-04-30 08:17:05,Phase 2,03:44,0.0,0.0,0.0,0.00034,0.0
2025-04-30 08:17:06,Phase 2,03:45,0.07448,0.1064,0.0,-0.00633,0.0014
2025-04-30 08:17:07,Phase 2,03:46,0.07448,0.1064,0.0,0.00798,-0.00391
2025-04-30 08:17:08,Phase 2,03:47,0.0,0.0,0.0,0.04626,-0.00669
2025-04-30 08:17:09,Phase 2,03:48,0.0,0.0,0.0,0.14416,-0.04922
2025-04-30 08:17:10,Phase 2,03:49,0.0,0.0,0.0,0.00209,0.00068
2025-04-30 08:17:11,Phase 2,03:50,0.24483,0.26321,0.20196,0.0,0.0
2025-04-30 08:17:12,Phase 2,03:51,0.24483,0.26321,0.20196,0.0051,0.00197
2025-04-30 08:17:13,Phase 2,03:52,0.0,0.0,0.0,0.02628,0.02078
2025-04-30 08:17:14,Phase 2,03:53,0.0,0.0,0.0,-0.00148,-0.00117
2025-04-30 08:17:15,Phase 2,03:54,0.0,0.0,0.0,-0.00198,-0.00065
2025-04-30 08:17:16,Phase 2,03:55,0.20196,0.20196,0.20196,-0.01425,-0.00652
2025-04-30 08:17:17,Phase 2,03:56,0.20196,0.20196,0.20196,0.00433,0.0003
2025-04-30 08:17:18,Phase 2,03:57,0.0,0.0,0.0,-0.00217,-0.00044
2025-04-30 08:17:19,Phase 2,03:58,0.0,0.0,0.0,0.0,0.0
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
timestamp,phase,phase_time (mm:ss),entropy_total,entropy_ang,entropy_lin,est_error_ang,est_error_lin
2025-05-06 04:09:38,Phase 2,00:00,0.13865,0.13865,0.13865,-0.00751,0.00133
2025-05-06 04:09:39,Phase 2,00:01,0.13865,0.13865,0.13865,0.0,0.0
2025-05-06 04:09:40,Phase 2,00:02,0.13865,0.13865,0.13865,-0.0257,0.00125
2025-05-06 04:09:41,Phase 2,00:03,0.0,0.0,0.0,0.0,0.0
2025-05-06 04:09:42,Phase 2,00:04,0.0,0.0,0.0,0.0,0.0
2025-05-06 04:09:43,Phase 2,00:05,0.03055,0.0,0.10182,-0.00028,0.00088
2025-05-06 04:09:44,Phase 2,00:06,0.03055,0.0,0.10182,0.24849,0.0
2025-05-06 04:09:45,Phase 2,00:07,0.03055,0.0,0.10182,-0.0,-0.00295
2025-05-06 04:09:46,Phase 2,00:08,0.35243,0.41692,0.20196,0.0,0.0
2025-05-06 04:09:47,Phase 2,00:09,0.35243,0.41692,0.20196,0.0,0.0
2025-05-06 04:09:48,Phase 2,00:10,0.21937,0.31338,0.0,-0.00886,-0.07331
2025-05-06 04:09:49,Phase 2,00:11,0.21937,0.31338,0.0,-0.01485,0.0
2025-05-06 04:09:50,Phase 2,00:12,0.15024,0.31338,0.26321,0.0,0.0
2025-05-06 04:09:51,Phase 2,00:13,0.15024,0.10182,0.26321,-0.00288,0.0
2025-05-06 04:09:52,Phase 2,00:14,0.15024,0.10182,0.26321,0.17579,-0.06453
2025-05-06 04:09:53,Phase 2,00:15,0.15024,0.10182,0.26321,-0.0632,-0.07093
2025-05-06 04:09:54,Phase 2,00:16,0.15024,0.10182,0.26321,-0.00845,0.00952
2025-05-06 04:09:55,Phase 2,00:17,0.15024,0.10182,0.26321,0.00476,-0.00556
2025-05-06 04:09:56,Phase 2,00:18,0.33388,0.27395,0.47371,-0.00073,-0.00741
2025-05-06 04:09:57,Phase 2,00:19,0.33388,0.27395,0.47371,0.08694,0.01011
2025-05-06 04:09:58,Phase 2,00:20,0.10182,0.10182,0.10182,-0.48497,0.07218
2025-05-06 04:09:59,Phase 2,00:21,0.10182,0.10182,0.10182,0.0,0.0
2025-05-06 04:10:00,Phase 2,00:22,0.10182,0.10182,0.10182,-0.00397,0.0
